,pitchIndex,actionIndex,runnerIndex,runners,playEvents,credits,flags,homeTeamWinProbability,awayTeamWinProbability,homeTeamWinProbabilityAdded,playEndTime,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,result.isOut,about.atBatIndex,about.halfInning,about.isTopInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls,count.strikes,count.outs,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.batterHotColdZones,matchup.pitcherHotColdZones,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,leverageIndex,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link,trajectory,hardness,location,coordinates.coordX,coordinates.coordY,reviewDetails.isOverturned,reviewDetails.inProgress,reviewDetails.reviewType,reviewDetails.challengeTeamId
287,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,16.3,83.7,-0.8000000000000007,2024-10-12T23:37:58.245Z,53,atBat,Base por Bolas Intencional,intent_walk,Daniel Palencia otorga base por bolas intencional a Hedbert Perez.,0,3,1,false,53,top,true,7,2024-10-12T23:37:43.478Z,2024-10-12T23:37:58.245Z,true,false,false,false,0,4,0,2,691616,Hedbert Perez,/api/v1/people/691616,L,Left,694037,Daniel Palencia,/api/v1/people/694037,R,Right,,,vs_RHP,vs_LHB,Loaded,1.34,691616,Hedbert Perez,/api/v1/people/691616,682616,Diego Cartaya,/api/v1/people/682616,600902,Wilson Garcia,/api/v1/people/600902,,,,,,,,,
288,"2,3,4,5",1,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,20.9,79.1,4.599999999999998,2024-10-12T23:42:02.983Z,54,atBat,Out Forzado,force_out,"Kelvin Melean batea rodado batea para out forzado, campo corto Tucupita Marcano a segunda base José Peraza.   Hedbert Perez out en 2da.",0,3,1,true,54,top,true,7,2024-10-12T23:40:23.378Z,2024-10-12T23:42:02.983Z,true,false,false,true,0,2,1,3,665913,Kelvin Melean,/api/v1/people/665913,R,Right,500610,Deolis Guerra,/api/v1/people/500610,R,Right,,,vs_RHP,vs_RHB,Empty,1.86,,,,,,,,,,ground_ball,medium,6,109.12,148.58,,,,
289,"1,2,3,4",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,27.6,72.4,6.700000000000003,2024-10-12T23:45:53.393Z,55,atBat,Base por Bolas,walk,Keon Barnum recibe base por bolas.,0,3,1,false,55,bottom,false,7,2024-10-12T23:44:20.300Z,2024-10-12T23:45:53.393Z,true,false,false,false,0,4,0,0,621572,Keon Barnum,/api/v1/people/621572,L,Left,675842,Emilker Guzman,/api/v1/people/675842,R,Right,,,vs_RHP,vs_LHB,Men_On,1.54,621572,Keon Barnum,/api/v1/people/621572,,,,,,,,,,,,,,,
290,"0,1,2,3,4,5",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,37.6,62.4,10,2024-10-12T23:48:58.728Z,56,atBat,Sencillo,single,Renato Núñez pega sencillo con línea a jardinero izquierdo Hedbert Perez.   Keon Barnum a 2da.,0,3,1,false,56,bottom,false,7,2024-10-12T23:45:54.535Z,2024-10-12T23:48:58.728Z,true,false,false,false,33,3,2,0,600524,Renato Núñez,/api/v1/people/600524,R,Right,675842,Emilker Guzman,/api/v1/people/675842,R,Right,,,vs_RHP,vs_RHB,RISP,2.66,600524,Renato Núñez,/api/v1/people/600524,621572,Keon Barnum,/api/v1/people/621572,,,,line_drive,medium,7,89.86,132.36,,,,
291,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,28.299999999999997,71.7,-9.300000000000004,2024-10-12T23:50:50.981Z,57,atBat,Ponche,strikeout,Alberth Martinez se poncha tirándole.,0,3,1,true,57,bottom,false,7,2024-10-12T23:49:39.440Z,2024-10-12T23:50:50.981Z,true,false,false,true,14,1,3,1,594021,Alberth Martinez,/api/v1/people/594021,R,Right,675842,Emilker Guzman,/api/v1/people/675842,R,Right,,,vs_RHP,vs_RHB,RISP,3.69,600524,Renato Núñez,/api/v1/people/600524,621572,Keon Barnum,/api/v1/people/621572,,,,,,,,,,,,
292,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,20.4,79.6,-7.899999999999999,2024-10-12T23:52:03.438Z,58,atBat,Elevado de Out,field_out,José Peraza batea elevado de out a jardinero central Luis Matos.,0,3,1,true,58,bottom,false,7,2024-10-12T23:51:12.549Z,2024-10-12T23:52:03.438Z,true,false,false,true,0,0,1,2,606299,José Peraza,/api/v1/people/606299,R,Right,675842,Emilker Guzman,/api/v1/people/675842,R,Right,,,vs_RHP,vs_RHB,RISP,3.61,600524,Renato Núñez,/api/v1/people/600524,621572,Keon Barnum,/api/v1/people/621572,,,,fly_ball,medium,8,122.81,60.9,,,,
293,"2,3,4,5,6",1,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,13,87,-7.399999999999999,2024-10-12T23:58:15.677Z,59,atBat,Ponche,strikeout,Tucupita Marcano se poncha tirándole.,0,3,1,true,59,bottom,false,7,2024-10-12T23:55:56.926Z,2024-10-12T23:58:15.677Z,true,false,false,true,14,2,3,3,672779,Tucupita Marcano,/api/v1/people/672779,L,Left,621594,Eudis Idrogo,/api/v1/people/621594,L,Left,,,vs_LHP,vs_LHB,Empty,2.89,,,,,,,,,,,,,,,,,,
294,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,14.099999999999998,85.9,1.0999999999999979,2024-10-13T00:02:21.731Z,60,atBat,Ponche,strikeout,Sebastián  Rivero se poncha tirándole.,0,3,1,true,60,top,true,8,2024-10-13T00:00:33.709Z,2024-10-13T00:02:21.731Z,true,false,false,true,14,2,3,1,665861,Sebastián  Rivero,/api/v1/people/665861,R,Right,500610,Deolis Guerra,/api/v1/people/500610,R,Right,,,vs_RHP,vs_RHB,Empty,0.49,,,,,,,,,,,,,,,,,,
295,"0,1,2,3,4,5,6,7",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,15,85,0.9000000000000021,2024-10-13T00:06:26.841Z,61,atBat,Elevado de Out,field_out,Luis Matos batea elevado de out a jardinero derecho Peter O'Brien.,0,3,1,true,61,top,true,8,2024-10-13T00:02:22.783Z,2024-10-13T00:06:26.841Z,true,false,false,true,0,3,2,2,682641,Luis Matos,/api/v1/people/682641,R,Right,500610,Deolis Guerra,/api/v1/people/500610,R,Right,,,vs_RHP,vs_RHB,Empty,0.38,,,,,,,,,,fly_ball,medium,9,191.23,103.98,,,,
296,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,14.299999999999999,85.7,-0.7000000000000011,2024-10-13T00:08:06.162Z,62,atBat,Sencillo,single,Alcides Escobar pega sencillo con rodado suave a segunda base José Peraza.,0,3,1,false,62,top,true,8,2024-10-13T00:07:07.287Z,2024-10-13T00:08:06.162Z,true,false,false,false,33,1,1,2,444876,Alcides Escobar,/api/v1/people/444876,R,Right,500610,Deolis Guerra,/api/v1/people/500610,R,Right,,,vs_RHP,vs_RHB,Men_On,0.26,444876,Alcides Escobar,/api/v1/people/444876,,,,,,,ground_ball,soft,4,135.48,143.51,,,,
297,2,1,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,15.6,84.4,1.3000000000000007,2024-10-13T00:10:36.409Z,63,atBat,Roletazo de Out,field_out,Leonys Martin batea rodado de out a primera base Renato Núñez.,0,3,1,true,63,top,true,8,2024-10-13T00:10:29.256Z,2024-10-13T00:10:36.409Z,true,false,false,true,0,0,0,3,547982,Leonys Martin,/api/v1/people/547982,L,Left,553878,Felipe Vázquez,/api/v1/people/553878,L,Left,,,vs_LHP,vs_LHB,Empty,0.47,,,,,,,,,,ground_ball,medium,3,151.19,171.9,,,,
298,"2,3,4","0,1",0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,11.5,88.5,-4.1,2024-10-13T00:14:15.592Z,64,atBat,Roletazo de Out,field_out,"Manuel Boscan batea rodado de out, segunda base César Hernández a primera base Wilson Garcia.",0,3,1,true,64,bottom,false,8,2024-10-13T00:13:32.617Z,2024-10-13T00:14:15.592Z,true,false,false,true,0,2,0,1,598724,Manuel Boscan,/api/v1/people/598724,L,Left,466463,Pedro Rodriguez,/api/v1/people/466463,R,Right,,,vs_RHP,vs_LHB,Empty,1.71,,,,,,,,,,ground_ball,medium,4,155.24,155.17,,,,
299,"1,2",0,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,16.7,83.3,5.199999999999999,2024-10-13T00:15:16.327Z,65,atBat,Sencillo,single,Miguel Aparicio pega sencillo con línea a jardinero derecho Leonys Martin.,0,3,1,false,65,bottom,false,8,2024-10-13T00:14:49.068Z,2024-10-13T00:15:16.327Z,true,false,false,false,33,0,1,1,665918,Miguel Aparicio,/api/v1/people/665918,L,Left,466463,Pedro Rodriguez,/api/v1/people/466463,R,Right,,,vs_RHP,vs_LHB,Men_On,1.15,665918,Miguel Aparicio,/api/v1/people/665918,,,,,,,line_drive,medium,9,160.82,153.14,,,,
300,"0,1",,"0,1","[object Object],[object Object]","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,12.2,87.8,-4.5,2024-10-13T00:16:25.808Z,66,atBat,Roletazo de Out,field_out,Carlos D.   Rodriguez batea rodado de out suavemente a primera base Wilson Garcia.   Miguel Aparicio a 2da.,0,3,1,true,66,bottom,false,8,2024-10-13T00:15:48.705Z,2024-10-13T00:16:25.808Z,true,false,false,true,0,1,0,2,677578,Carlos D. Rodriguez,/api/v1/people/677578,L,Left,466463,Pedro Rodriguez,/api/v1/people/466463,R,Right,,,vs_RHP,vs_LHB,RISP,2.34,,,,665918,Miguel Aparicio,/api/v1/people/665918,,,,ground_ball,soft,4,144.6,156.18,,,,
301,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,7.1,92.9,-5.1,2024-10-13T00:18:43.151Z,67,atBat,Ponche,strikeout,Peter O'Brien se poncha tirándole.,0,3,1,true,67,bottom,false,8,2024-10-13T00:16:59.799Z,2024-10-13T00:18:43.151Z,true,false,false,true,14,2,3,3,598284,Peter O'Brien,/api/v1/people/598284,R,Right,466463,Pedro Rodriguez,/api/v1/people/466463,R,Right,,,vs_RHP,vs_RHB,Empty,1.82,,,,,,,,,,,,,,,,,,
302,3,"0,1,2",0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,7.8,92.2,0.7000000000000002,2024-10-13T00:21:31.171Z,68,atBat,Elevado de Out,field_out,Wilson Garcia batea elevado de out a campo corto Tucupita Marcano.,0,3,1,true,68,top,true,9,2024-10-13T00:21:20.424Z,2024-10-13T00:21:31.171Z,true,false,false,true,0,0,0,1,600902,Wilson Garcia,/api/v1/people/600902,L,Left,622415,Anthony Vizcaya,/api/v1/people/622415,R,Right,,,vs_RHP,vs_LHB,Empty,0.29,,,,,,,,,,fly_ball,medium,6,95.94,144.53,,,,
303,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,8.4,91.6,0.6000000000000005,2024-10-13T00:21:55.238Z,69,atBat,Elevado de Out,field_out,Diego Cartaya batea elevado de out a jardinero izquierdo Alberth Martinez.,0,3,1,true,69,top,true,9,2024-10-13T00:21:32.411Z,2024-10-13T00:21:55.238Z,true,false,false,true,0,0,0,2,682616,Diego Cartaya,/api/v1/people/682616,R,Right,622415,Anthony Vizcaya,/api/v1/people/622415,R,Right,,,vs_RHP,vs_RHB,Empty,0.23,,,,,,,,,,fly_ball,medium,7,86.82,95.87,,,,
304,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,8.7,91.3,0.29999999999999893,2024-10-13T00:22:41.441Z,70,atBat,Roletazo de Out,field_out,César Hernández batea rodado de out a primera base Renato Núñez.,0,3,1,true,70,top,true,9,2024-10-13T00:22:15.522Z,2024-10-13T00:22:41.441Z,true,false,false,true,0,0,1,3,514917,César Hernández,/api/v1/people/514917,L,Left,622415,Anthony Vizcaya,/api/v1/people/622415,R,Right,,,vs_RHP,vs_LHB,Empty,0.16,,,,,,,,,,ground_ball,medium,3,154.74,174.94,,,,
305,"1,2,3,4,5,6",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,17.7,82.3,9,2024-10-13T00:27:33.432Z,71,atBat,Sencillo,single,Keon Barnum pega sencillo con línea a jardinero central Luis Matos.,0,3,1,false,71,bottom,false,9,2024-10-13T00:25:10.483Z,2024-10-13T00:27:33.432Z,true,false,false,false,33,2,2,0,621572,Keon Barnum,/api/v1/people/621572,L,Left,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_LHB,Men_On,1.83,621572,Keon Barnum,/api/v1/people/621572,,,,,,,line_drive,medium,8,125.34,110.06,,,,
306,"1,2,3,4",0,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,31.2,68.8,13.5,2024-10-13T00:29:54.381Z,72,atBat,Sencillo,single,Renato Núñez pega sencillo con rodado a jardinero central Luis Matos.   Yoel Yanqui a 2da.,0,3,1,false,72,bottom,false,9,2024-10-13T00:28:26.400Z,2024-10-13T00:29:54.381Z,true,false,false,false,33,2,1,0,600524,Renato Núñez,/api/v1/people/600524,R,Right,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_RHB,RISP,3.46,600524,Renato Núñez,/api/v1/people/600524,677120,Yoel Yanqui,/api/v1/people/677120,,,,ground_ball,medium,8,131.42,147.06,,,,
307,"2,3,4,5,6,7",1,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,19.3,80.7,-11.899999999999999,2024-10-13T00:34:29.368Z,73,atBat,Ponche,strikeout,Edgardo Fermin se poncha tirándole.,0,3,1,true,73,bottom,false,9,2024-10-13T00:32:18.866Z,2024-10-13T00:34:29.368Z,true,false,false,true,14,3,3,1,660662,Edgardo Fermin,/api/v1/people/660662,R,Right,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_RHB,RISP,5.2,600524,Renato Núñez,/api/v1/people/600524,677120,Yoel Yanqui,/api/v1/people/677120,,,,,,,,,,,,
308,"1,2,3,4,5,6,7",0,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,9,91,-10.3,2024-10-13T00:39:15.006Z,74,atBat,Elevado de Out,field_out,Romer Cuadrado batea elevado de out a jardinero central Luis Matos.,0,3,1,true,74,bottom,false,9,2024-10-13T00:35:24.807Z,2024-10-13T00:39:15.006Z,true,false,false,true,0,2,2,2,660630,Romer Cuadrado,/api/v1/people/660630,R,Right,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_RHB,RISP,4.7,600524,Renato Núñez,/api/v1/people/600524,677120,Yoel Yanqui,/api/v1/people/677120,,,,fly_ball,medium,8,114.19,89.28,,,,
309,"0,1,2,3",,"0,1,2","[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,17,83,8,2024-10-13T00:41:30.068Z,75,atBat,Sencillo,single,Tucupita Marcano pega sencillo con rodado a jardinero izquierdo Hedbert Perez.   Yoel Yanqui a 3ra.    Renato Núñez a 2da.,0,3,1,false,75,bottom,false,9,2024-10-13T00:39:46.515Z,2024-10-13T00:41:30.068Z,true,false,false,false,33,1,2,2,672779,Tucupita Marcano,/api/v1/people/672779,L,Left,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_LHB,Loaded,3.53,672779,Tucupita Marcano,/api/v1/people/672779,600524,Renato Núñez,/api/v1/people/600524,677120,Yoel Yanqui,/api/v1/people/677120,ground_ball,medium,7,104.56,154.16,,,,
310,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,0,100,-17,2024-10-13T00:43:15.163Z,76,atBat,Roletazo de Out,field_out,"Manuel Boscan batea rodado de out, tercera base Kelvin Melean a primera base Wilson Garcia.",0,3,1,true,76,bottom,false,9,2024-10-13T00:42:05.463Z,2024-10-13T00:43:15.163Z,true,false,false,true,0,1,1,3,598724,Manuel Boscan,/api/v1/people/598724,L,Left,641849,Aaron McGarity,/api/v1/people/641849,R,Right,,,vs_RHP,vs_LHB,Empty,6.9,,,,,,,,,,ground_ball,medium,5,109.12,169.87,,,,
311,"3,4,5,6,7","0,1,2",0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,46.400000000000006,53.599999999999994,-3.5999999999999943,2024-10-12T23:12:50.962Z,0,atBat,Sencillo,single,Breyvic Valera pega sencillo con rodado a jardinero izquierdo Jecksson Flores.,0,0,0,false,0,top,true,1,2024-10-12T23:11:30.865Z,2024-10-12T23:12:50.962Z,true,false,false,false,33,2,2,0,591971,Breyvic Valera,/api/v1/people/591971,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Men_On,,591971,Breyvic Valera,/api/v1/people/591971,,,,,,,ground_ball,medium,7,95.38,113.01,,,,
312,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,49.7,50.3,3.299999999999997,2024-10-12T23:14:01.846Z,1,atBat,Ponche,strikeout,Ramon Flores se poncha tirándole.,0,0,0,true,1,top,true,1,2024-10-12T23:12:57.780Z,2024-10-12T23:14:01.846Z,true,false,false,true,14,0,3,1,570717,Ramón Flores,/api/v1/people/570717,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Men_On,1.44,591971,Breyvic Valera,/api/v1/people/591971,,,,,,,,,,,,,,,
313,0,,"0,1","[object Object],[object Object]",[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",54.7,45.3,5,2024-10-12T23:14:46.217Z,2,atBat,Roletazo de Doble Play,grounded_into_double_play,"David Rodriguez batea rodado batea para doble matanza, campo corto Yonny Hernandez a segunda base Yeiner Fernandez a primera base Rangel Ravelo.   Breyvic Valera out en 2da.    David Rodriguez out en 1ra.",0,0,0,true,2,top,true,1,2024-10-12T23:14:13.486Z,2024-10-12T23:14:46.217Z,true,false,false,true,24,0,0,3,630034,David Rodríguez,/api/v1/people/630034,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,Empty,1.15,,,,,,,,,,ground_ball,medium,6,112.12,151.14,,,,
314,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,58.3,41.7,3.5999999999999943,2024-10-12T23:18:37.976Z,3,atBat,Sencillo,single,Gorkys Hernandez pega sencillo con rodado a tercera base Breyvic Valera.,0,0,0,false,3,bottom,false,1,2024-10-12T23:16:55.903Z,2024-10-12T23:18:37.976Z,true,false,false,false,33,2,2,0,491676,Gorkys Hernández,/api/v1/people/491676,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Men_On,0.87,491676,Gorkys Hernández,/api/v1/people/491676,,,,,,,ground_ball,medium,5,110.09,175.04,,,,
315,"0,2,3",1,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,56.599999999999994,43.400000000000006,-4.100000000000001,2024-10-12T23:20:21.368Z,4,atBat,Roletazo de Out,field_out,"Jecksson Flores batea rodado de out, campo corto Jeremy Rivas a primera base Juan Santana.",0,0,0,true,4,bottom,false,1,2024-10-12T23:18:47.843Z,2024-10-12T23:20:21.368Z,true,false,false,true,0,1,1,1,600898,Jecksson Flores,/api/v1/people/600898,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,1.42,,,,491676,Gorkys Hernández,/api/v1/people/491676,,,,ground_ball,medium,6,113.14,147.58,,,,
316,"0,1,2,3,4",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,53.300000000000004,46.699999999999996,-3.29999999999999,2024-10-12T23:22:06.940Z,5,atBat,Ponche,strikeout,"Jermaine Palacios se poncha tirándole, receptor Wilson Ramos a primera base Juan Santana.",0,0,0,true,5,bottom,false,1,2024-10-12T23:20:30.116Z,2024-10-12T23:22:06.940Z,true,false,false,true,14,2,3,2,650339,Jermaine Palacios,/api/v1/people/650339,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,1.21,,,,491676,Gorkys Hernández,/api/v1/people/491676,,,,,,,,,,,,
317,"0,1,2,3",,0,[object Object],"[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object]",,54.2,45.8,0.8999999999999986,2024-10-12T23:23:39.682Z,6,atBat,Base por Bolas,walk,Rangel Ravelo recibe base por bolas.,0,0,0,false,6,bottom,false,1,2024-10-12T23:22:27.003Z,2024-10-12T23:23:39.682Z,true,false,false,false,0,4,0,2,592660,Rangel Ravelo,/api/v1/people/592660,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,1.14,592660,Rangel Ravelo,/api/v1/people/592660,491676,Gorkys Hernández,/api/v1/people/491676,,,,,,,,,,,,
318,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,50,50,-4.200000000000003,2024-10-12T23:25:52.693Z,7,atBat,Ponche,strikeout,Tomas Telis se poncha tirándole.,0,0,0,true,7,bottom,false,1,2024-10-12T23:24:21.640Z,2024-10-12T23:25:52.693Z,true,false,false,true,14,3,3,3,542513,Tomás Telis,/api/v1/people/542513,L,Left,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_LHB,Empty,1.62,,,,,,,,,,,,,,,,,,
319,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,43.6,56.4,-6.399999999999999,2024-10-12T23:29:20.962Z,8,atBat,Doble,double,Carlos Perez pega doble (1) con línea a jardinero derecho Robert Perez Jr.,0,0,0,false,8,top,true,2,2024-10-12T23:28:11.914Z,2024-10-12T23:29:20.962Z,true,false,false,false,34,0,2,0,656024,Carlos Pérez,/api/v1/people/656024,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,RISP,0.93,,,,656024,Carlos Pérez,/api/v1/people/656024,,,,line_drive,medium,9,179.11,149.62,,,,
320,0,,0,[object Object],[object Object],"[object Object],[object Object],[object Object],[object Object]",,48,52,4.399999999999999,2024-10-12T23:30:25.960Z,9,atBat,Out en Línea ede Toque de Bola,field_out,Juan Santana batea toque de línea de out a lanzador Max Castillo.,0,0,0,true,9,top,true,2,2024-10-12T23:29:28.099Z,2024-10-12T23:30:25.960Z,true,false,false,true,0,0,0,1,600971,Juan Santana,/api/v1/people/600971,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,RISP,1.29,,,,656024,Carlos Pérez,/api/v1/people/656024,,,,bunt_line_drive,medium,1,126.84,179.11,,,,
321,"0,1,2,3,4,5",,"0,1","[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,51.2,48.8,3.200000000000003,2024-10-12T23:32:57.814Z,10,atBat,Roletazo de Out,field_out,Wilson Ramos batea rodado de out a primera base Rangel Ravelo.   Carlos Perez a 3ra.,0,0,0,true,10,top,true,2,2024-10-12T23:30:33.052Z,2024-10-12T23:32:57.814Z,true,false,false,true,0,3,2,2,467092,Wilson Ramos,/api/v1/people/467092,R,Right,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_RHB,RISP,1.29,,,,,,,656024,Carlos Pérez,/api/v1/people/656024,ground_ball,medium,4,156.27,154.7,,,,
322,"0,1,2,3,4,5",,0,[object Object],"[object Object],[object Object],[object Object],[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,55.00000000000001,44.99999999999999,3.8000000000000043,2024-10-12T23:35:18.893Z,11,atBat,Roletazo de Out,field_out,"Jose Martinez batea rodado de out, lanzador Max Castillo a primera base Rangel Ravelo.",0,0,0,true,11,top,true,2,2024-10-12T23:33:02.035Z,2024-10-12T23:35:18.893Z,true,false,false,true,0,3,2,3,642686,Jose Martinez,/api/v1/people/642686,L,Left,666721,Max Castillo,/api/v1/people/666721,R,Right,,,vs_RHP,vs_LHB,Empty,1.39,,,,,,,,,,ground_ball,medium,1,132.42,187.75,,,,
323,"0,1,2",,0,[object Object],"[object Object],[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,52.7,47.3,-2.3000000000000043,2024-10-12T23:38:33.088Z,12,atBat,Elevado de Out,field_out,Robert Perez Jr.  batea elevado de out a jardinero izquierdo Moises Gomez.,0,0,0,true,12,bottom,false,2,2024-10-12T23:37:30.594Z,2024-10-12T23:38:33.088Z,true,false,false,true,0,2,0,1,672596,Robert Perez Jr.,/api/v1/people/672596,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,Empty,0.92,,,,,,,,,,fly_ball,medium,7,99.44,63.18,,,,
324,"0,1",,0,[object Object],"[object Object],[object Object]","[object Object],[object Object],[object Object],[object Object]",,57.099999999999994,42.900000000000006,4.3999999999999915,2024-10-12T23:39:28.767Z,13,atBat,Doble,double,Hendrik Clementina pega doble (1) con línea a jardinero central Ramon Flores.,0,0,0,false,13,bottom,false,2,2024-10-12T23:38:39.317Z,2024-10-12T23:39:28.767Z,true,false,false,false,34,1,0,1,649955,Hendrik Clementina,/api/v1/people/649955,R,Right,591672,Osmer Morales,/api/v1/people/591672,R,Right,,,vs_RHP,vs_RHB,RISP,0.67,,,,649955,Hendrik Clementina,/api/v1/people/649955,,,,line_drive,medium,8,110.6,77.42,,,,
